iter	Passed	Remaining
549	218005	178368
550	218402	177972
551	218779	177559
552	219221	177200
553	219654	176833
554	220069	176452
555	220320	175939
556	220731	175555
557	221124	175155
558	221533	174770
559	221896	174347
560	222271	173934
561	222635	173512
562	222987	173082
563	223375	172680
564	223753	172270
565	224154	171878
566	224556	171486
567	224950	171089
568	225312	170667
569	225686	170255
570	226045	169831
571	226449	169440
572	226868	169062
573	227225	168637
574	227588	168217
575	227941	167789
576	228294	167363
577	228630	166924
578	228975	166491
579	229404	166120
580	229749	165688
581	230138	165288
582	230498	164867
583	230912	164485
584	231302	164086
585	231666	163669
586	232026	163248
587	232388	162830
588	232786	162437
589	233169	162033
590	233532	161615
591	233914	161211
592	234231	160762
593	234632	160371
594	235071	160006
595	235481	159621
596	235834	159198
597	236195	158780
598	236596	158389
599	236948	157965
600	237330	157562
601	237783	157205
602	238151	156793
603	238506	156372
604	238868	155955
605	239242	155546
606	239685	155183
607	240104	154804
608	240496	154407
609	240857	153990
610	241290	153620
611	241724	153250
612	242192	152901
613	242560	152488
614	242936	152082
615	243286	151659
616	243627	151230
617	244006	150825
618	244393	150426
619	244759	150013
620	245146	149614
621	245527	149211
622	245907	148807
623	246330	148430
624	246712	148027
625	247047	147597
626	247382	147166
627	247798	146784
628	248171	146377
629	248568	145984
630	248960	145588
631	249324	145176
632	249684	144761
633	250010	144327
634	250276	143859
635	250628	143441
636	250999	143034
637	251391	142639
638	251733	142215
639	252045	141775
640	252372	141344
641	252783	140960
642	253166	140560
643	253569	140172
644	253932	139761
645	254304	139355
646	254641	138931
647	255014	138526
648	255407	138132
649	255801	137739
650	256172	137333
651	256516	136913
652	256918	136524
653	257312	136131
654	257749	135761
655	258130	135360
656	258515	134963
657	258888	134559
658	259258	134153
659	259683	133776
660	260111	133400
661	260467	132988
662	260869	132598
663	261239	132193
664	261653	131810
665	261983	131385
666	262429	131017
667	262813	130619
668	263208	130227
669	263608	129836
670	263974	129430
671	264379	129042
672	264797	128660
673	265204	128273
674	265598	127880
675	265974	127478
676	266400	127100
677	266837	126727
678	267229	126333
679	267621	125939
680	267983	125531
681	268370	125134
682	268752	124735
683	269114	124327
684	269546	123952
685	269964	123569
686	270413	123201
687	270755	122784
688	271106	122371
689	271459	121960
690	271813	121549
691	272178	121143
692	272576	120751
693	272942	120346
694	273313	119943
695	273700	119547
696	274116	119163
697	274492	118763
698	274865	118361
699	275249	117964
700	275685	117589
701	276047	117182
702	276468	116801
703	276917	116431
704	277330	116046
705	277701	115643
706	278106	115254
707	278487	114856
708	278874	114460
709	279263	114065
710	279610	113653
711	280051	113279
712	280407	112870
713	280802	112478
714	281257	112109
715	281697	111734
716	282133	111358
717	282499	110953
718	282883	110556
719	283257	110155
720	283683	109774
721	284087	109385
722	284502	109000
723	284873	108598
724	285236	108193
725	285623	107797
726	286046	107415
727	286498	107043
728	286849	106633
729	287226	106234
730	287603	105834
731	288001	105443
732	288427	105061
733	288764	104647
734	289181	104262
735	289551	103861
736	289920	103458
737	290249	103042
738	290633	102646
739	290993	102241
740	291375	101843
741	291748	101443
742	292134	101047
743	292568	100668
744	293012	100292
745	293382	99891
746	293740	99486
747	294143	99096
748	294493	98688
749	294896	98298
750	295343	97923
751	295730	97528
752	296210	97163
753	296605	96770
754	297014	96382
755	297381	95980
756	297831	95605
757	298208	95206
758	298560	94799
759	298946	94404
760	299321	94004
761	299703	93608
762	300160	93234
763	300537	92836
764	300893	92431
765	301241	92024
766	301623	91627
767	302019	91235
768	302420	90844
769	302825	90454
770	303225	90063
771	303658	89681
772	304042	89285
773	304449	88895
774	304822	88496
775	305222	88105
776	305592	87705
777	305964	87306
778	306371	86916
779	306801	86533
780	307184	86137
781	307564	85740
782	307923	85337
783	308263	84929
784	308669	84539
785	309014	84133
786	309412	83741
787	309760	83336
788	310127	82936
789	310467	82529
790	310829	82128
791	311173	81722
792	311541	81322
793	311910	80923
794	312293	80528
795	312646	80125
796	313018	79727
797	313397	79331
798	313773	78934
799	314171	78542
800	314571	78152
801	314973	77761
802	315369	77369
803	315751	76974
804	316137	76579
805	316487	76177
806	316893	75787
807	317325	75404
808	317738	75016
809	318154	74628
810	318573	74242
811	318945	73844
812	319334	73450
813	319744	73062
814	320152	72672
815	320593	72290
816	321043	71910
817	321443	71519
818	321860	71131
819	322310	70751
820	322673	70351
821	323082	69961
822	323499	69574
823	323878	69177
824	324314	68793
825	324737	68407
826	325103	68008
827	325476	67611
828	325850	67214
829	326256	66823
830	326609	66422
831	326987	66026
832	327371	65631
833	327729	65231
834	328146	64843
835	328512	64444
836	328910	64053
837	329243	63648
838	329649	63258
839	330067	62870
840	330432	62471
841	330837	62081
842	331246	61691
843	331596	61290
844	331962	60892
845	332329	60495
846	332729	60103
847	333075	59702
848	333427	59302
849	333794	58904
850	334119	58500
851	334469	58100
852	334886	57711
853	335282	57319
854	335675	56927
855	336029	56528
856	336390	56130
857	336793	55739
858	337191	55348
859	337517	54944
860	337877	54547
861	338250	54151
862	338646	53759
863	339065	53371
864	339479	52982
865	339825	52582
866	340166	52182
867	340524	51784
868	340917	51392
869	341290	50997
870	341688	50605
871	342108	50217
872	342517	49827
873	342897	49433
874	343255	49036
875	343664	48646
876	344144	48266
877	344540	47874
878	344881	47475
879	345266	47081
880	345636	46686
881	346001	46290
882	346369	45894
883	346708	45495
884	347080	45100
885	347461	44707
886	347866	44316
887	348229	43920
888	348584	43524
889	348899	43122
890	349293	42730
891	349681	42338
892	350081	41947
893	350428	41549
894	350810	41156
895	351175	40761
896	351578	40370
897	351943	39975
898	352322	39582
899	352679	39186
900	353035	38790
901	353427	38398
902	353834	38008
903	354287	37623
904	354699	37233
905	355085	36841
906	355532	36454
907	355902	36060
908	356274	35666
909	356653	35273
910	357022	34879
911	357395	34485
912	357804	34095
913	358206	33704
914	358555	33308
915	358933	32915
916	359267	32518
917	359657	32126
918	360065	31735
919	360434	31342
920	360835	30951
921	361240	30560
922	361609	30166
923	362006	29775
924	362368	29381
925	362796	28992
926	363218	28602
927	363584	28209
928	363985	27818
929	364345	27423
930	364726	27031
931	365121	26639
932	365543	26250
933	365885	25854
934	366277	25463
935	366626	25068
936	367093	24681
937	367484	24290
938	367852	23896
939	368261	23506
940	368612	23111
941	369022	22721
942	369404	22328
943	369809	21937
944	370195	21545
945	370492	21148
946	370841	20754
947	371191	20360
948	371554	19967
949	371981	19577
950	372383	19186
951	372815	18797
952	373208	18405
953	373564	18012
954	373953	17620
955	374308	17227
956	374687	16835
957	375058	16443
958	375451	16051
959	375820	15659
960	376258	15269
961	376635	14877
962	377029	14486
963	377419	14094
964	377766	13701
965	378163	13310
966	378559	12918
967	378937	12526
968	379331	12135
969	379744	11744
970	380114	11352
971	380478	10960
972	380895	10569
973	381261	10177
974	381621	9785
975	381996	9393
976	382366	9001
977	382741	8609
978	383176	8219
979	383625	7829
980	384039	7438
981	384422	7046
982	384826	6655
983	385142	6262
984	385565	5871
985	385917	5479
986	386309	5088
987	386640	4696
988	387034	4304
989	387417	3913
990	387825	3522
991	388176	3130
992	388509	2738
993	388943	2347
994	389321	1956
995	389771	1565
996	390207	1174
997	390611	782
998	391039	391
999	391466	0
