iter	Passed	Remaining
354	136855	3718240
355	137208	3716953
356	137563	3715746
357	137958	3715617
358	138352	3715466
359	138729	3714860
360	139088	3713774
361	139513	3714453
362	139864	3713156
363	140263	3713138
364	140602	3711531
365	141023	3712067
366	141427	3712185
367	141814	3711828
368	142161	3710440
369	142536	3709802
370	142907	3709033
371	143298	3708809
372	143695	3708739
373	144024	3706903
374	144403	3706346
375	144768	3705466
376	145098	3703678
377	145486	3703374
378	145866	3702857
379	146296	3703616
380	146619	3701661
381	147012	3701487
382	147404	3701278
383	147757	3700100
384	148137	3699589
385	148533	3699474
386	148919	3699118
387	149293	3698465
388	149740	3699623
389	150137	3699534
390	150589	3700801
391	151007	3701213
392	151397	3700964
393	151758	3699969
394	152140	3699522
395	152472	3697835
396	152918	3698929
397	153321	3698976
398	153737	3699341
399	154164	3699941
400	154507	3698548
401	154906	3698484
402	155355	3699629
403	155742	3699261
404	156162	3699708
405	156531	3698924
406	156945	3699203
407	157342	3699102
408	157762	3699518
409	158150	3699183
410	158534	3698741
411	158930	3698599
412	159295	3697744
413	159683	3697411
414	160094	3697609
415	160440	3696299
416	160897	3697560
417	161310	3697789
418	161638	3696072
419	162015	3695502
420	162406	3695225
421	162804	3695116
422	163175	3694390
423	163546	3693687
424	163931	3693284
425	164319	3692950
426	164695	3692339
427	165048	3691229
428	165391	3689894
429	165758	3689093
430	166141	3688642
431	166484	3687325
432	166832	3686122
433	167169	3684665
434	167560	3684398
435	167891	3682820
436	168244	3681736
437	168617	3681096
438	169011	3680914
439	169387	3680334
440	169765	3679794
441	170133	3679040
442	170531	3678927
443	170905	3678327
444	171298	3678111
445	171652	3677067
446	171999	3675870
447	172349	3674729
448	172713	3673915
449	173114	3673878
450	173506	3673639
451	173866	3672741
452	174268	3672713
453	174675	3672811
454	175015	3671478
455	175393	3670954
456	175783	3670677
457	176125	3669411
458	176524	3669318
459	176924	3669270
460	177265	3667975
461	177640	3667394
462	177980	3666094
463	178346	3665331
464	178712	3664559
465	179039	3663018
466	179385	3661847
467	179815	3662386
468	180256	3663158
469	180648	3662926
470	180986	3661622
471	181391	3661656
472	181733	3660402
473	182098	3659642
474	182505	3659711
475	182868	3658902
476	183193	3657333
477	183617	3657747
478	184030	3657939
479	184417	3657609
480	184810	3657395
481	185167	3656490
482	185541	3655897
483	185891	3654845
484	186288	3654717
485	186617	3653252
486	186964	3652146
487	187319	3651190
488	187705	3650858
489	188081	3650308
490	188408	3648840
491	188779	3648197
492	189147	3647525
493	189491	3646369
494	189882	3646130
495	190258	3645593
496	190620	3644805
497	190980	3643970
498	191361	3643543
499	191742	3643111
500	192139	3642980
501	192535	3642825
502	192905	3642189
503	193234	3640787
504	193687	3641701
505	194063	3641177
506	194420	3640294
507	194816	3640144
508	195181	3639421
509	195576	3639249
510	195999	3639611
511	196415	3639816
512	196759	3638714
513	197190	3639206
514	197568	3638707
515	197947	3638250
516	198348	3638172
517	198752	3638171
518	199143	3637919
519	199563	3638204
520	199950	3637866
521	200380	3638329
522	200777	3638189
523	201201	3638529
