iter	Logloss
238	0.2217434707
239	0.2217077395
240	0.2216708695
241	0.2216381167
242	0.221597705
243	0.2215580538
244	0.2215228258
245	0.2214855584
246	0.2214442859
247	0.2214107392
248	0.2213522874
249	0.2213145216
250	0.2212731757
251	0.221220953
252	0.2211891716
253	0.2211540861
254	0.2211092776
255	0.2210649318
256	0.2210235444
257	0.2209833956
258	0.2209388915
259	0.2209025707
260	0.2208626033
261	0.2208092718
262	0.2207800806
263	0.220736627
264	0.2206923311
265	0.2206566762
266	0.2206270464
267	0.2205849082
268	0.2205413067
269	0.2205050393
270	0.2204519498
271	0.2204171193
272	0.2203768058
273	0.2203331243
274	0.2202828594
275	0.2202407313
276	0.2201990117
277	0.2201526949
278	0.2201169295
279	0.2200774515
280	0.2200357994
281	0.2200020844
282	0.219960738
283	0.2199192589
284	0.2198824228
285	0.2198423354
286	0.219802783
287	0.2197544126
288	0.219716226
289	0.2196813778
290	0.2196454037
291	0.2196133868
292	0.2195774118
293	0.2195390337
294	0.2194920896
295	0.2194524259
296	0.2194043981
297	0.2193625005
298	0.2193217526
299	0.2192858267
300	0.2192491853
301	0.2192136799
302	0.2191799907
303	0.2191413526
304	0.2190882576
305	0.2190433684
306	0.2190044308
307	0.2189656162
308	0.2189330206
309	0.2189019814
310	0.2188590759
311	0.2188199241
312	0.218785184
313	0.2187462724
314	0.2187060267
315	0.2186726142
316	0.2186336705
317	0.218591592
318	0.2185588391
319	0.2185207458
320	0.2184851362
321	0.2184392673
322	0.218403403
323	0.2183699904
324	0.2183370247
325	0.21830228
326	0.2182671715
327	0.2182221493
328	0.2181803287
329	0.2181459164
330	0.218098383
331	0.2180675802
332	0.2180263159
333	0.2179935445
334	0.2179587295
335	0.2179289145
336	0.2179023682
337	0.2178605999
338	0.2178280447
339	0.2177941562
340	0.2177617765
341	0.2177281762
342	0.2176867958
343	0.2176523679
344	0.2176301847
345	0.217585747
346	0.2175458326
347	0.2174975836
348	0.2174562233
349	0.2174137437
350	0.2173792451
351	0.2173373802
352	0.2173023624
353	0.2172708885
354	0.2172320661
355	0.2172053535
356	0.2171746294
357	0.2171431287
358	0.2171119287
359	0.2170804206
360	0.2170507984
361	0.2170082924
362	0.2169729065
363	0.2169324183
364	0.2169008149
365	0.2168590443
366	0.2168253009
367	0.2167947708
368	0.216762393
369	0.2167305842
370	0.2166944121
371	0.2166643508
372	0.21662869
373	0.2166005992
374	0.2165652155
375	0.2165317192
376	0.2165002481
377	0.2164686144
378	0.216436816
379	0.2163959885
380	0.2163671593
381	0.2163366686
382	0.2163015011
383	0.216264861
384	0.2162328354
385	0.2162027047
386	0.2161740699
387	0.2161468572
388	0.2161178904
389	0.2160839942
390	0.2160487704
391	0.2160154202
392	0.2159822311
393	0.215945168
394	0.2159046238
395	0.2158748823
396	0.2158440087
397	0.2158130626
398	0.2157770316
399	0.2157454237
400	0.2157163737
401	0.2156842938
402	0.215651351
403	0.215617202
404	0.2155860885
405	0.2155583275
406	0.2155268177
407	0.215499301
408	0.2154695481
409	0.215441568
410	0.2154116471
411	0.2153807417
412	0.2153557737
413	0.2153231816
414	0.2152955535
415	0.21527121
416	0.2152322886
417	0.2151968726
418	0.2151737892
419	0.2151445654
420	0.2151168578
421	0.215084716
422	0.2150583946
423	0.2150279221
424	0.2149999635
425	0.2149718468
426	0.214949132
427	0.2149155282
428	0.2148879183
429	0.2148524875
430	0.2148187749
431	0.2147911773
432	0.2147618633
433	0.2147290241
434	0.2147014926
435	0.2146731667
436	0.2146457199
437	0.2146228712
438	0.2145977467
439	0.2145680861
440	0.2145297603
441	0.2145050676
442	0.2144744349
443	0.2144498811
444	0.2144171757
445	0.2143949666
446	0.2143763765
447	0.2143476969
448	0.2143185484
449	0.2142927309
450	0.2142605233
451	0.2142342525
452	0.2142041561
453	0.214173934
454	0.2141517778
455	0.2141282764
456	0.2141009025
457	0.2140770642
458	0.2140486418
459	0.2140222233
460	0.2139957424
461	0.2139593932
462	0.2139300387
463	0.2139045561
464	0.2138762436
465	0.2138541651
466	0.213824049
467	0.2137875272
468	0.2137487924
469	0.2137261779
470	0.2136970138
471	0.2136675674
472	0.2136440808
473	0.2136215673
474	0.2135881964
475	0.213563137
476	0.2135345089
477	0.2135052796
478	0.2134744089
479	0.2134491869
480	0.2134228825
481	0.2133971326
482	0.213373608
483	0.2133493775
484	0.2133154491
485	0.2132920788
486	0.2132672683
487	0.2132444323
488	0.2132149729
489	0.2131838365
490	0.2131554976
491	0.2131264075
492	0.213102163
493	0.2130752289
494	0.2130475674
495	0.2130203446
496	0.2129958986
497	0.2129676656
498	0.2129393138
499	0.2129167225
500	0.2128874725
501	0.2128591397
502	0.2128268534
503	0.2128076232
504	0.2127808168
505	0.2127553806
506	0.2127305062
507	0.2127048246
508	0.2126843158
509	0.2126563087
510	0.2126290669
511	0.2125977317
512	0.2125712051
513	0.2125398061
514	0.2125145929
515	0.2124900024
516	0.2124685971
517	0.2124430407
518	0.2124099042
519	0.2123806205
520	0.2123537013
521	0.2123171802
522	0.2122929621
523	0.2122588577
524	0.2122304469
525	0.2121983428
526	0.2121782381
527	0.2121592053
528	0.2121336293
529	0.2121084459
530	0.2120840582
531	0.2120518692
532	0.2120245423
533	0.2119949493
534	0.2119724107
535	0.211948014
536	0.2119226864
537	0.2119000567
538	0.2118780555
539	0.2118533687
540	0.2118359718
541	0.2118112999
542	0.2117838268
543	0.2117613283
544	0.2117389494
545	0.2117174777
546	0.2116882164
547	0.2116650317
548	0.2116381327
549	0.2116119361
550	0.2115881843
551	0.2115654125
552	0.211538813
553	0.2115101656
554	0.2114855129
555	0.211461999
556	0.2114353984
557	0.2114061982
558	0.2113805655
559	0.2113544867
560	0.211323426
561	0.2113022779
562	0.2112716552
563	0.211243758
564	0.2112150445
565	0.2111892882
566	0.2111625359
567	0.2111368195
568	0.2111047749
569	0.2110814383
570	0.2110515079
571	0.2110259943
572	0.2110036557
573	0.2109805802
574	0.2109549278
575	0.2109311618
576	0.2109107081
577	0.2108810903
578	0.2108561538
579	0.2108372194
580	0.2108114147
581	0.2107881955
582	0.2107597756
583	0.2107380168
584	0.2107102771
585	0.2106885572
586	0.2106657419
587	0.2106396301
588	0.2106160226
589	0.2105879745
590	0.2105687598
591	0.2105417874
592	0.2105194634
593	0.2104971751
594	0.2104731479
595	0.2104494674
596	0.2104242402
597	0.2104038844
598	0.2103797276
599	0.2103553583
600	0.2103353934
601	0.2103119763
602	0.2102873019
603	0.2102543973
604	0.2102348255
605	0.2102102748
606	0.2101931415
607	0.210165929
608	0.2101373307
609	0.2101187165
610	0.2100940383
611	0.2100771984
612	0.2100487709
613	0.2100307257
614	0.2100080533
615	0.2099837609
616	0.2099593464
617	0.2099391883
618	0.2099143151
619	0.2098876965
620	0.2098614504
621	0.2098357025
622	0.2098198286
623	0.2097955205
624	0.2097693667
625	0.2097435992
626	0.2097161157
627	0.2096966261
628	0.2096748931
629	0.2096478412
630	0.2096231453
631	0.2096036533
632	0.2095730528
633	0.2095541353
634	0.2095312694
635	0.2095087595
636	0.2094868389
637	0.209462707
638	0.2094366758
639	0.2094097516
640	0.2093896068
641	0.2093679673
642	0.2093512891
643	0.2093277244
644	0.2093111209
645	0.2092867882
646	0.2092605417
647	0.2092356336
648	0.2092090585
649	0.2091879158
650	0.2091723071
651	0.2091479096
652	0.2091209371
653	0.2090942387
654	0.2090724676
655	0.2090544499
656	0.2090210599
657	0.2090032091
658	0.2089792992
659	0.2089568701
660	0.2089366843
661	0.2089159847
662	0.2088935504
663	0.2088743029
664	0.2088448025
665	0.208819578
666	0.2087940282
667	0.2087716806
668	0.2087498705
669	0.2087248819
670	0.2086986518
671	0.2086708296
672	0.2086544313
673	0.2086272252
674	0.2086015797
675	0.2085781585
676	0.208553866
677	0.2085369109
678	0.20851269
679	0.2084858382
680	0.2084575319
681	0.2084355439
682	0.2084105567
683	0.208384282
684	0.2083581348
685	0.2083328388
686	0.2083112746
687	0.2082897242
688	0.2082642622
689	0.2082428416
690	0.208225319
691	0.2081990641
692	0.2081756143
693	0.2081516533
694	0.2081272962
695	0.2081042893
696	0.2080806113
697	0.2080577299
698	0.2080353381
699	0.208011125
700	0.2079919401
701	0.207969669
702	0.2079435254
703	0.2079172789
704	0.207894446
705	0.20787567
706	0.2078585692
707	0.2078335911
708	0.2078119372
709	0.2077925398
710	0.2077673794
711	0.2077498799
712	0.207729835
713	0.2077084401
714	0.2076845878
715	0.2076680422
716	0.2076536962
717	0.2076320856
718	0.2076084014
719	0.2075868479
720	0.2075646019
721	0.207540698
722	0.2075186237
723	0.2075020765
724	0.2074797216
725	0.2074650262
726	0.2074410706
727	0.2074192972
728	0.2073874183
729	0.2073690371
730	0.2073465686
731	0.2073283476
732	0.2073106225
733	0.2072844033
734	0.2072621079
735	0.2072381634
736	0.2072193279
737	0.2071990947
738	0.2071773271
739	0.2071516564
740	0.2071274615
741	0.2071048261
742	0.2070824898
743	0.2070569884
744	0.2070362543
745	0.207018658
746	0.2069950132
747	0.2069678131
748	0.2069459743
749	0.2069192293
750	0.206896021
751	0.2068744292
752	0.2068460586
753	0.2068218925
754	0.2068011469
755	0.2067828452
756	0.20675772
757	0.2067325408
758	0.2067091365
759	0.2066899684
760	0.2066659841
761	0.2066501766
762	0.2066298622
763	0.2066054635
764	0.2065862089
765	0.2065607864
766	0.2065451928
767	0.206520126
768	0.2065029706
769	0.2064855369
770	0.2064598354
771	0.2064352885
772	0.2064156798
773	0.2063950982
774	0.2063729851
775	0.2063501672
776	0.2063278668
777	0.2062991146
778	0.2062737111
779	0.2062533897
780	0.2062318403
781	0.2062146282
782	0.2061947755
783	0.2061789117
784	0.2061611747
785	0.2061381312
786	0.2061186956
787	0.2060952935
788	0.2060725055
789	0.2060507943
790	0.206032031
791	0.2060070718
792	0.2059835857
793	0.2059617675
794	0.2059465009
795	0.2059232725
796	0.2059003764
797	0.2058780913
798	0.2058597555
799	0.2058350802
800	0.2058115658
801	0.2057897906
802	0.2057681833
803	0.2057464045
804	0.2057278085
805	0.2057045791
806	0.2056808461
807	0.2056573165
808	0.2056345426
809	0.2056124946
810	0.2055906244
811	0.2055701556
812	0.2055528191
813	0.2055334786
814	0.2055106513
815	0.2054812668
816	0.2054607906
817	0.2054460965
818	0.2054258732
819	0.2054018086
820	0.205379394
821	0.2053560271
822	0.2053358913
823	0.2053124345
824	0.2052902593
825	0.2052776074
826	0.2052612677
827	0.2052464844
828	0.2052340923
829	0.2052185068
830	0.2052034347
831	0.2051707557
832	0.2051493986
833	0.2051316729
834	0.2051092617
835	0.2050925337
836	0.205072549
837	0.2050539214
838	0.2050307941
839	0.2050168986
840	0.2049955726
841	0.2049788481
842	0.2049553051
843	0.2049340283
844	0.2049144995
845	0.2048908173
846	0.2048683388
847	0.2048463685
848	0.2048223857
849	0.2047994163
850	0.2047750185
851	0.2047532737
852	0.2047303845
853	0.2047106461
854	0.2046941359
855	0.2046785748
856	0.2046545099
857	0.2046377307
858	0.2046095586
859	0.2045851183
860	0.2045597028
861	0.2045451784
862	0.2045218262
863	0.2045006575
864	0.2044772246
865	0.2044562665
866	0.2044298325
867	0.2044031921
868	0.204382465
869	0.2043624534
870	0.2043439388
871	0.2043210627
872	0.2042985423
873	0.2042748886
874	0.2042492163
875	0.2042260935
876	0.2042075633
877	0.2041874465
878	0.2041655271
879	0.2041439236
880	0.2041245949
881	0.2041069433
882	0.2040916232
883	0.2040745099
884	0.2040564715
885	0.2040496354
886	0.204027301
887	0.2040041135
888	0.2039820575
889	0.2039641683
890	0.2039407176
891	0.2039179334
892	0.2038944832
893	0.2038774413
894	0.2038633963
895	0.203839094
896	0.2038139023
897	0.2037930884
898	0.203777523
899	0.203751119
900	0.203727826
901	0.2037056218
902	0.2036854209
903	0.2036646058
904	0.2036436978
905	0.2036201622
906	0.2035996741
907	0.2035736934
908	0.2035556852
909	0.2035367449
910	0.2035147491
911	0.2034990858
912	0.2034861058
913	0.2034663648
914	0.2034428631
915	0.2034227628
916	0.2033999133
917	0.2033782897
918	0.2033528048
919	0.2033341918
920	0.2033191923
921	0.2032971016
922	0.203273333
923	0.2032446956
924	0.2032288042
925	0.203204402
926	0.2031858069
927	0.2031668886
928	0.2031495941
929	0.2031250708
930	0.2031039366
931	0.2030814519
932	0.203058849
933	0.203033921
934	0.2030169865
935	0.2029911903
936	0.2029723601
937	0.2029497429
938	0.2029321011
939	0.2029125294
940	0.202896577
941	0.2028757851
942	0.2028542722
943	0.2028349267
944	0.2028170113
945	0.2027967913
946	0.202773568
947	0.2027539229
948	0.2027393361
949	0.202716593
950	0.2026983674
951	0.2026785718
952	0.202657455
953	0.2026463576
954	0.2026225448
955	0.2026012223
956	0.2025812979
957	0.2025597277
958	0.2025383523
959	0.2025188962
960	0.2024984204
961	0.2024801355
962	0.2024647834
963	0.202455239
964	0.2024341916
965	0.2024161386
966	0.2023935914
967	0.2023681082
968	0.202344747
969	0.2023203435
970	0.2022990352
971	0.2022795177
972	0.2022567048
973	0.2022338437
974	0.2022122983
975	0.2021887768
976	0.2021648392
977	0.2021422528
978	0.2021236577
979	0.202098484
980	0.2020844574
981	0.2020639119
982	0.2020445946
983	0.2020223524
984	0.2020050742
985	0.2019847343
986	0.2019643723
987	0.2019454701
988	0.2019283549
989	0.2019099792
990	0.2018884307
991	0.2018659183
992	0.2018468522
993	0.2018282848
994	0.2018071653
995	0.2017812694
996	0.2017589422
997	0.2017387127
998	0.2017130381
999	0.2016965045
1000	0.2016761228
1001	0.20164681
1002	0.201624847
1003	0.2016062228
1004	0.2015890405
1005	0.2015794071
1006	0.2015655856
1007	0.2015434093
1008	0.2015273454
1009	0.2015121787
1010	0.2014954706
1011	0.2014751053
1012	0.2014563712
1013	0.2014372094
1014	0.201429513
1015	0.2014111772
1016	0.201394742
1017	0.2013751722
1018	0.2013540609
1019	0.2013289043
1020	0.2013117237
1021	0.2012908787
1022	0.2012755864
1023	0.2012545219
1024	0.2012366321
1025	0.2012166757
1026	0.2011958775
1027	0.2011796601
1028	0.2011615476
1029	0.201140653
1030	0.2011195813
1031	0.2010989831
1032	0.2010783151
1033	0.201064812
1034	0.2010414134
1035	0.201022469
1036	0.2009998944
1037	0.2009783479
1038	0.2009596764
1039	0.2009543096
1040	0.2009276498
1041	0.200905178
1042	0.2008888522
1043	0.2008764095
1044	0.2008531252
1045	0.2008298616
1046	0.2008118467
1047	0.2007915937
1048	0.2007699121
1049	0.2007484025
1050	0.2007309765
1051	0.2007141646
1052	0.2006899606
1053	0.2006641399
1054	0.2006423828
1055	0.2006252552
1056	0.2006097751
1057	0.200590638
1058	0.2005749288
1059	0.2005547031
1060	0.2005351277
1061	0.200513299
1062	0.200494047
1063	0.2004708602
1064	0.2004478517
1065	0.2004466464
1066	0.2004225214
1067	0.200399103
1068	0.2003800391
1069	0.2003639437
1070	0.2003463913
1071	0.2003307211
1072	0.2003156545
1073	0.2002943153
1074	0.200273682
1075	0.2002499955
1076	0.2002285663
1077	0.2002074014
1078	0.2001895381
1079	0.2001685989
1080	0.2001463757
1081	0.200124046
1082	0.200105429
1083	0.2000807832
1084	0.2000612071
1085	0.2000465996
1086	0.2000240054
1087	0.200000472
1088	0.1999813695
1089	0.1999614656
1090	0.1999381582
1091	0.1999210576
1092	0.1999001298
1093	0.1998823075
1094	0.1998632299
1095	0.1998417018
1096	0.1998192061
1097	0.1997971119
1098	0.1997787664
1099	0.1997558726
1100	0.1997387102
1101	0.1997211934
1102	0.1997025122
1103	0.1996867181
1104	0.1996706523
1105	0.1996505968
1106	0.1996329637
1107	0.1996084183
1108	0.1995868102
1109	0.1995625843
1110	0.19954735
1111	0.1995337211
1112	0.1995187259
1113	0.199492123
1114	0.1994721955
1115	0.1994555751
1116	0.199438178
1117	0.1994152431
1118	0.1993989532
1119	0.1993769319
1120	0.1993571571
1121	0.1993372939
1122	0.1993190973
1123	0.1993030346
1124	0.1992836532
1125	0.1992645573
1126	0.199240391
1127	0.1992200618
1128	0.199202412
1129	0.1991860691
1130	0.1991674325
1131	0.1991507795
1132	0.1991319763
1133	0.1991088804
1134	0.1990856221
1135	0.1990689544
1136	0.1990518081
1137	0.1990329532
1138	0.1990320563
1139	0.1990130989
1140	0.1989906524
1141	0.19896391
1142	0.1989525524
1143	0.1989356896
1144	0.1989133746
1145	0.1988925806
1146	0.1988743587
1147	0.1988511552
1148	0.1988267219
1149	0.1988062044
1150	0.1987890403
1151	0.1987733074
1152	0.1987542092
1153	0.1987350815
1154	0.1987135533
1155	0.1987014319
1156	0.1986857449
1157	0.1986672973
1158	0.198647473
1159	0.1986241297
1160	0.1986021844
1161	0.1985835431
1162	0.1985649432
1163	0.1985452172
1164	0.1985241411
1165	0.1985053129
1166	0.1984922111
1167	0.198467999
1168	0.1984536531
1169	0.198427413
1170	0.198406472
1171	0.1983902046
1172	0.1983733561
1173	0.1983515712
1174	0.198336445
1175	0.1983156554
1176	0.1982963651
1177	0.1982745827
1178	0.1982542481
1179	0.1982306466
1180	0.1982186974
1181	0.1981981795
1182	0.198183764
1183	0.1981801832
1184	0.1981784535
1185	0.1981535469
1186	0.1981377714
1187	0.1981342158
1188	0.1981175775
1189	0.198094209
1190	0.1980707699
1191	0.1980507911
1192	0.198031151
1193	0.1980218607
1194	0.1979964755
1195	0.1979757863
1196	0.1979539998
1197	0.1979368873
1198	0.1979280772
1199	0.1979051984
1200	0.1978801509
1201	0.1978608707
1202	0.1978413848
1203	0.1978178868
1204	0.1977931131
1205	0.1977775406
1206	0.1977571092
1207	0.1977394208
1208	0.1977211618
1209	0.1976995435
1210	0.1976814105
1211	0.1976602704
1212	0.1976400234
1213	0.1976233818
1214	0.1976147844
1215	0.1975944412
1216	0.1975819362
1217	0.1975615995
1218	0.1975416234
1219	0.1975183429
1220	0.1974959591
1221	0.1974739806
1222	0.1974532631
1223	0.1974310406
1224	0.1974088317
1225	0.1973869913
1226	0.1973695037
1227	0.1973434857
1228	0.1973244608
1229	0.1973058121
1230	0.1972906397
1231	0.197281283
1232	0.1972610125
1233	0.1972375997
1234	0.1972184083
1235	0.1972003733
1236	0.1971769323
1237	0.1971573872
1238	0.1971440522
1239	0.1971232461
1240	0.1971048424
1241	0.1970903934
1242	0.1970692723
1243	0.1970582933
1244	0.1970423133
1245	0.1970238456
1246	0.1970107179
1247	0.1969911743
1248	0.1969671531
1249	0.196944017
1250	0.1969246724
1251	0.1969041177
1252	0.1968859852
1253	0.1968685568
1254	0.1968492949
1255	0.1968300212
1256	0.1968127867
1257	0.1967975331
1258	0.1967725464
1259	0.1967520211
1260	0.1967294534
1261	0.1967092746
1262	0.1966895182
1263	0.1966680342
1264	0.196647208
1265	0.1966258233
1266	0.1966041507
1267	0.1965861537
1268	0.1965662388
1269	0.1965535771
1270	0.1965383323
1271	0.1965282698
1272	0.1965098069
1273	0.1964971856
1274	0.1964765706
1275	0.1964592572
1276	0.1964489169
1277	0.1964271272
1278	0.1964066904
1279	0.1963885403
1280	0.1963752929
1281	0.1963547526
1282	0.1963374384
1283	0.1963160573
1284	0.1963031199
1285	0.1962848077
1286	0.1962648274
1287	0.1962422677
1288	0.1962219564
1289	0.1962056477
1290	0.1961871141
1291	0.1961646139
1292	0.1961481489
1293	0.1961362101
1294	0.1961158217
1295	0.1960961506
1296	0.196074105
1297	0.1960595511
1298	0.196043989
1299	0.1960237651
1300	0.1960027262
1301	0.1959844689
1302	0.1959804689
1303	0.1959589145
1304	0.1959406886
1305	0.1959161433
1306	0.1958950615
1307	0.1958739725
1308	0.1958548947
1309	0.1958379555
1310	0.1958183537
1311	0.1957963627
1312	0.1957751227
1313	0.1957508285
1314	0.1957288456
1315	0.1957104987
1316	0.1956909901
1317	0.1956682091
1318	0.1956547398
1319	0.195632927
1320	0.1956131383
1321	0.1955994631
1322	0.1955875218
1323	0.1955683134
1324	0.1955489516
1325	0.1955268027
1326	0.1955090094
1327	0.1954930825
1328	0.1954732168
1329	0.1954493511
1330	0.1954300424
1331	0.1954224437
1332	0.1954060187
1333	0.1953908391
1334	0.1953707126
1335	0.1953467425
1336	0.1953242827
1337	0.1953073044
1338	0.1952878263
1339	0.195266511
1340	0.1952454007
1341	0.1952246791
1342	0.1952028388
1343	0.195181805
1344	0.1951642029
1345	0.1951514897
1346	0.1951373612
1347	0.1951153416
1348	0.1950963736
1349	0.1950749746
1350	0.1950568179
1351	0.1950409543
1352	0.1950219205
1353	0.1950081329
1354	0.1949896622
1355	0.1949782093
1356	0.1949600787
1357	0.1949424029
1358	0.1949202183
1359	0.194898888
1360	0.1948797992
1361	0.1948617161
1362	0.1948400321
1363	0.1948172487
1364	0.1947978065
1365	0.1947776066
1366	0.1947563556
1367	0.1947428479
1368	0.1947249144
1369	0.1947047006
1370	0.1946847143
1371	0.1946823862
1372	0.1946629751
1373	0.1946442227
1374	0.1946222641
1375	0.1946006991
1376	0.1945882421
1377	0.1945676218
1378	0.194545478
1379	0.1945296529
1380	0.1945094229
1381	0.1944882304
1382	0.194470487
1383	0.1944575301
1384	0.1944404706
1385	0.1944262888
1386	0.1944131618
1387	0.1943923431
1388	0.1943705776
1389	0.1943515321
1390	0.194334749
1391	0.1943240847
1392	0.1943035602
1393	0.1942838511
1394	0.1942646026
1395	0.1942445799
1396	0.1942247049
1397	0.1942051362
1398	0.1941851789
1399	0.194168985
1400	0.1941483265
1401	0.1941340219
1402	0.1941201284
1403	0.1941033213
1404	0.1940848444
1405	0.194064549
1406	0.1940436001
1407	0.1940254237
1408	0.1940198176
1409	0.1940002043
1410	0.1939783959
1411	0.1939576219
1412	0.1939395174
1413	0.1939231993
1414	0.1939024174
1415	0.1938825937
1416	0.1938628054
1417	0.1938415457
1418	0.1938262825
1419	0.1938092284
1420	0.1937922815
1421	0.1937729408
1422	0.1937548612
1423	0.1937356011
1424	0.1937153429
1425	0.1936946838
1426	0.1936755508
1427	0.1936541432
1428	0.1936314245
1429	0.1936091679
1430	0.1935914515
1431	0.1935692978
1432	0.1935468796
1433	0.1935252979
1434	0.1935061287
1435	0.1934829366
1436	0.1934619359
1437	0.1934429824
1438	0.1934281647
1439	0.1934146871
1440	0.193398705
1441	0.1933814589
1442	0.193364916
1443	0.1933441511
1444	0.1933230758
1445	0.1933091898
1446	0.1932884256
1447	0.1932677655
1448	0.1932500511
1449	0.1932371024
1450	0.1932200361
1451	0.1932066797
1452	0.1931863552
1453	0.1931686406
1454	0.1931523009
1455	0.1931310978
1456	0.1931194189
1457	0.1931028942
1458	0.1930802754
1459	0.1930575089
1460	0.1930343667
1461	0.1930154311
1462	0.1929940287
1463	0.1929782531
1464	0.192961598
1465	0.1929439537
1466	0.1929238659
1467	0.1929034072
1468	0.1928842547
1469	0.1928663171
1470	0.1928450234
1471	0.192825362
1472	0.1928088088
1473	0.1927875908
1474	0.1927651017
1475	0.1927434422
1476	0.1927232521
1477	0.1927020735
1478	0.1926919566
1479	0.1926678767
1480	0.1926496577
1481	0.1926296079
1482	0.192612745
1483	0.1925920406
1484	0.1925713804
1485	0.1925485291
1486	0.1925325431
1487	0.1925157722
1488	0.1924998976
1489	0.1924802176
1490	0.1924628783
1491	0.1924575573
1492	0.1924419568
1493	0.1924417274
1494	0.1924234935
1495	0.1924045465
1496	0.1923879848
1497	0.1923683032
1498	0.1923499531
1499	0.19232992
1500	0.1923119343
1501	0.1922968692
1502	0.1922761341
1503	0.1922582294
1504	0.1922400351
1505	0.1922186671
1506	0.1922008728
1507	0.1921836451
1508	0.1921649718
1509	0.1921444567
1510	0.1921261199
1511	0.1921048705
1512	0.1920904698
